"","strt_statn","end_statn","cnt","strtLng","strtLat","endLng","endLat"
"906",6,46,272,-71.06514,42.361285,-71.085918,42.343864
"949",6,47,2083,-71.06514,42.361285,-71.056067,42.362811
"993",6,48,2130,-71.06514,42.361285,-71.055407,42.356755
"1038",6,49,485,-71.06514,42.361285,-71.066289,42.351146
"1084",6,50,692,-71.06514,42.361285,-71.073644,42.350989
"1131",6,51,58,-71.06514,42.361285,-71.0790969,42.3348756
"1179",6,52,691,-71.06514,42.361285,-71.085954,42.348717
"1228",6,53,767,-71.06514,42.361285,-71.089886,42.350851
"1278",6,54,866,-71.06514,42.361285,-71.063348,42.354979
"1329",6,55,255,-71.06514,42.361285,-71.088088,42.347265
"1381",6,56,13,-71.06514,42.361285,-71.0833545,42.3281898
"1434",6,57,139,-71.06514,42.361285,-71.081572,42.340799
"1488",6,58,1708,-71.06514,42.361285,-71.07278,42.355596
"1543",6,59,505,-71.06514,42.361285,-71.059367,42.351356
"1599",6,60,655,-71.06514,42.361285,-71.07131,42.360877
"1656",6,61,375,-71.06514,42.361285,-71.082674,42.348323
"1714",6,62,79,-71.06514,42.361285,-71.109927,42.340299
"1773",6,63,140,-71.06514,42.361285,-71.057054,42.344023
"1832",6,64,965,-71.06514,42.361285,-71.0496,42.3511
"1893",6,65,165,-71.06514,42.361285,-71.0441,42.3475
"1954",6,66,10,-71.06514,42.361285,-71.13401,42.348607
"2017",6,67,418,-71.06514,42.361285,-71.093198,42.3581
"2081",6,68,239,-71.06514,42.361285,-71.1031,42.36507
"2146",6,69,166,-71.06514,42.361285,-71.123338,42.341598
"2211",6,70,117,-71.06514,42.361285,-71.121851,42.372244
"2276",6,71,169,-71.06514,42.361285,-71.107593,42.383405
"2336",6,72,1309,-71.06514,42.361285,-71.084105,42.362613
"2405",6,73,53,-71.06514,42.361285,-71.120886,42.373231
"2474",6,74,301,-71.06514,42.361285,-71.118579,42.373268
"2545",6,75,320,-71.06514,42.361285,-71.10042,42.363562
"2617",6,76,199,-71.06514,42.361285,-71.105495,42.366426
"2690",6,77,23,-71.06514,42.361285,-71.096413,42.386428
"2751",6,78,94,-71.06514,42.361285,-71.095319,42.379637
"2825",6,79,70,-71.06514,42.361285,-71.106541,42.378551
"2896",6,80,426,-71.06514,42.361285,-71.090188,42.362429
"2973",6,81,370,-71.06514,42.361285,-71.062679,42.352409
"3051",6,82,1,-71.06514,42.361285,-71.120526,42.333689
"3116",6,83,13,-71.06514,42.361285,-71.065928,42.325941
"3190",6,84,320,-71.06514,42.361285,-71.076472,42.366981
"3266",6,85,3,-71.06514,42.361285,-71.057007,42.330825
"3332",6,86,53,-71.06514,42.361285,-71.116205,42.332799
"3412",6,87,29,-71.06514,42.361285,-71.114214,42.366621
"3485",6,88,208,-71.06514,42.361285,-71.101427,42.374035
"3564",6,89,48,-71.06514,42.361285,-71.119945,42.379011
"3644",6,90,219,-71.06514,42.361285,-71.07711,42.3707
"3725",6,91,376,-71.06514,42.361285,-71.09169,42.366277
"3809",6,92,2,-71.06514,42.361285,-71.035705,42.311819
"3863",6,93,12,-71.06514,42.361285,-71.051122,42.320494
"3937",6,94,385,-71.06514,42.361285,-71.064608,42.375603
"4021",6,95,96,-71.06514,42.361285,-71.094445,42.372969
"4107",6,96,109,-71.06514,42.361285,-71.111075,42.373379
"4194",6,97,6,-71.06514,42.361285,-71.117152,42.369182
"4252",6,98,560,-71.06514,42.361285,-71.060292,42.371848
"4343",6,99,1389,-71.06514,42.361285,-71.057629,42.35892
"4428",6,100,5,-71.06514,42.361285,-71.084198,42.328654
"4498",6,101,1,-71.06514,42.361285,-71.100694,42.345733
"4569",6,102,39,-71.06514,42.361285,-71.073089,42.336437
"4654",6,103,531,-71.06514,42.361285,-71.082383,42.348762
"4743",6,104,20,-71.06514,42.361285,-71.057044,42.330716
"4818",6,105,1,-71.06514,42.361285,-71.075354,42.325333
"4882",6,106,8,-71.06514,42.361285,-71.045859,42.335693
"4945",6,107,17,-71.06514,42.361285,-71.03877,42.335741
"5006",6,108,1,-71.06514,42.361285,-71.06198,42.320561
"5065",6,110,7,-71.06514,42.361285,-71.145442,42.356975
"5147",6,111,452,-71.06514,42.361285,-71.059914,42.366222
"5240",6,112,410,-71.06514,42.361285,-71.058087,42.355402
"5337",6,113,828,-71.06514,42.361285,-71.070884,42.36069
"5436",6,114,456,-71.06514,42.361285,-71.060515,42.365942
"5535",6,115,245,-71.06514,42.361285,-71.048927,42.378338
"5626",6,116,47,-71.06514,42.361285,-71.069849,42.356052
"5716",6,117,39,-71.06514,42.361285,-71.052984,42.358508
"5797",6,118,4,-71.06514,42.361285,-71.056605,42.377022
"5855",6,119,7,-71.06514,42.361285,-71.07655,42.350413
"5990",6,121,2,-71.06514,42.361285,-71.114175,42.31309
"6051",6,122,1,-71.06514,42.361285,-71.110833,42.320998
"6122",6,123,1,-71.06514,42.361285,-71.098634,42.315692
"6177",6,124,1,-71.06514,42.361285,-71.107341,42.310579
"6307",6,126,26,-71.06514,42.361285,-71.13493,42.339335
"6410",6,127,10,-71.06514,42.361285,-71.128374,42.346563
"6513",6,128,592,-71.06514,42.361285,-71.08497,42.362457
"6620",6,129,43,-71.06514,42.361285,-71.118201,42.369832
"6721",6,130,37,-71.06514,42.361285,-71.114025,42.376369
"6817",6,131,94,-71.06514,42.361285,-71.113687,42.356954
"6927",6,132,21,-71.06514,42.361285,-71.116865,42.377945
"7020",6,133,25,-71.06514,42.361285,-71.125107,42.380287
"7116",6,134,10,-71.06514,42.361285,-71.130516,42.397828
"7194",6,135,60,-71.06514,42.361285,-71.104412,42.370803
"7297",6,136,43,-71.06514,42.361285,-71.086388,42.366095
"7395",6,137,80,-71.06514,42.361285,-71.119084,42.387995
"7502",6,138,61,-71.06514,42.361285,-71.113341,42.385582
"7606",6,139,57,-71.06514,42.361285,-71.123024,42.396969
"7712",6,140,10,-71.06514,42.361285,-71.112708,42.400146
"7805",6,141,6,-71.06514,42.361285,-71.116772,42.400877
"7897",6,142,2,-71.06514,42.361285,-71.123413,42.40449
"7968",6,143,4,-71.06514,42.361285,-71.10942,42.39082
"8046",6,144,2,-71.06514,42.361285,-71.126908,42.402763
"8123",6,145,1,-71.06514,42.361285,-71.120406,42.394002
"15",7,7,725,-71.044624,42.353412,-71.044624,42.353412
"20",7,8,11,-71.044624,42.353412,-71.137313,42.353334
"26",7,9,23,-71.044624,42.353412,-71.116174,42.351313
"33",7,10,11,-71.044624,42.353412,-71.105884,42.350075
"41",7,11,12,-71.044624,42.353412,-71.1065,42.338629
"50",7,12,19,-71.044624,42.353412,-71.088496,42.335911
"60",7,13,14,-71.044624,42.353412,-71.07403,42.334057
"71",7,14,7,-71.044624,42.353412,-71.102797,42.337171
"83",7,15,9,-71.044624,42.353412,-71.13802,42.361667
"96",7,16,158,-71.044624,42.353412,-71.076163,42.347433
"110",7,17,1,-71.044624,42.353412,-71.119581,42.365074
"125",7,18,5,-71.044624,42.353412,-71.129791,42.36337
"141",7,19,3,-71.044624,42.353412,-71.105828,42.347527
"158",7,20,1583,-71.044624,42.353412,-71.051601,42.35977
"176",7,21,77,-71.044624,42.353412,-71.082578,42.345959
"195",7,22,1852,-71.044624,42.353412,-71.055547,42.352175
"215",7,23,132,-71.044624,42.353412,-71.059364,42.359677
"236",7,24,191,-71.044624,42.353412,-71.045461,42.351821
"258",7,25,89,-71.044624,42.353412,-71.076847,42.341332
"281",7,26,239,-71.044624,42.353412,-71.068922,42.341522
"305",7,27,13,-71.044624,42.353412,-71.094734,42.331567
"330",7,29,7,-71.044624,42.353412,-71.124565,42.363732
"356",7,30,4,-71.044624,42.353412,-71.105221,42.334073
"383",7,31,333,-71.044624,42.353412,-71.041747,42.348833
"411",7,32,18,-71.044624,42.353412,-71.102221,42.343912
"440",7,33,66,-71.044624,42.353412,-71.096831,42.349046
"470",7,34,6,-71.044624,42.353412,-71.099855,42.346171
"501",7,35,193,-71.044624,42.353412,-71.05896,42.354594
"533",7,36,234,-71.044624,42.353412,-71.077303,42.349673
"566",7,37,1,-71.044624,42.353412,-71.146452,42.357247
"599",7,38,961,-71.044624,42.353412,-71.060868,42.366231
"634",7,39,66,-71.044624,42.353412,-71.074182,42.338623
"670",7,40,783,-71.044624,42.353412,-71.050877,42.363871
"707",7,41,115,-71.044624,42.353412,-71.123831,42.352261
"745",7,42,267,-71.044624,42.353412,-71.070378,42.352096
"784",7,43,1201,-71.044624,42.353412,-71.050699,42.357143
"824",7,44,337,-71.044624,42.353412,-71.056868,42.360583
"865",7,45,46,-71.044624,42.353412,-71.09788,42.344763
"907",7,46,49,-71.044624,42.353412,-71.085918,42.343864
"950",7,47,945,-71.044624,42.353412,-71.056067,42.362811
"994",7,48,543,-71.044624,42.353412,-71.055407,42.356755
"1039",7,49,192,-71.044624,42.353412,-71.066289,42.351146
"1085",7,50,126,-71.044624,42.353412,-71.073644,42.350989
"1132",7,51,3,-71.044624,42.353412,-71.0790969,42.3348756
"1180",7,52,122,-71.044624,42.353412,-71.085954,42.348717
"1229",7,53,47,-71.044624,42.353412,-71.089886,42.350851
"1279",7,54,259,-71.044624,42.353412,-71.063348,42.354979
"1330",7,55,41,-71.044624,42.353412,-71.088088,42.347265
"1382",7,56,2,-71.044624,42.353412,-71.0833545,42.3281898
"1435",7,57,133,-71.044624,42.353412,-71.081572,42.340799
"1489",7,58,134,-71.044624,42.353412,-71.07278,42.355596
"1544",7,59,264,-71.044624,42.353412,-71.059367,42.351356
"1600",7,60,85,-71.044624,42.353412,-71.07131,42.360877
"1657",7,61,37,-71.044624,42.353412,-71.082674,42.348323
"1715",7,62,1,-71.044624,42.353412,-71.109927,42.340299
"1774",7,63,244,-71.044624,42.353412,-71.057054,42.344023
"1833",7,64,375,-71.044624,42.353412,-71.0496,42.3511
"1894",7,65,178,-71.044624,42.353412,-71.0441,42.3475
"1955",7,66,88,-71.044624,42.353412,-71.13401,42.348607
"2018",7,67,9,-71.044624,42.353412,-71.093198,42.3581
"2082",7,68,36,-71.044624,42.353412,-71.1031,42.36507
"2147",7,69,15,-71.044624,42.353412,-71.123338,42.341598
"2212",7,70,6,-71.044624,42.353412,-71.121851,42.372244
"2277",7,71,2,-71.044624,42.353412,-71.107593,42.383405
"2337",7,72,37,-71.044624,42.353412,-71.084105,42.362613
"2406",7,73,5,-71.044624,42.353412,-71.120886,42.373231
"2475",7,74,8,-71.044624,42.353412,-71.118579,42.373268
"2546",7,75,41,-71.044624,42.353412,-71.10042,42.363562
"2618",7,76,71,-71.044624,42.353412,-71.105495,42.366426
"2752",7,78,11,-71.044624,42.353412,-71.095319,42.379637
"2826",7,79,1,-71.044624,42.353412,-71.106541,42.378551
"2897",7,80,8,-71.044624,42.353412,-71.090188,42.362429
"2974",7,81,137,-71.044624,42.353412,-71.062679,42.352409
"3117",7,83,5,-71.044624,42.353412,-71.065928,42.325941
"3191",7,84,17,-71.044624,42.353412,-71.076472,42.366981
"3267",7,85,3,-71.044624,42.353412,-71.057007,42.330825
"3333",7,86,2,-71.044624,42.353412,-71.116205,42.332799
"3413",7,87,4,-71.044624,42.353412,-71.114214,42.366621
"3486",7,88,11,-71.044624,42.353412,-71.101427,42.374035
"3565",7,89,4,-71.044624,42.353412,-71.119945,42.379011
"3645",7,90,55,-71.044624,42.353412,-71.07711,42.3707
"3726",7,91,6,-71.044624,42.353412,-71.09169,42.366277
"3810",7,92,4,-71.044624,42.353412,-71.035705,42.311819
"3864",7,93,27,-71.044624,42.353412,-71.051122,42.320494
"3938",7,94,41,-71.044624,42.353412,-71.064608,42.375603
"4022",7,95,3,-71.044624,42.353412,-71.094445,42.372969
"4108",7,96,2,-71.044624,42.353412,-71.111075,42.373379
"4253",7,98,84,-71.044624,42.353412,-71.060292,42.371848
"4344",7,99,274,-71.044624,42.353412,-71.057629,42.35892
"4429",7,100,3,-71.044624,42.353412,-71.084198,42.328654
"4570",7,102,54,-71.044624,42.353412,-71.073089,42.336437
"4655",7,103,56,-71.044624,42.353412,-71.082383,42.348762
"4744",7,104,61,-71.044624,42.353412,-71.057044,42.330716
"4883",7,106,12,-71.044624,42.353412,-71.045859,42.335693
"4946",7,107,5,-71.044624,42.353412,-71.03877,42.335741
"5066",7,110,3,-71.044624,42.353412,-71.145442,42.356975
"5148",7,111,595,-71.044624,42.353412,-71.059914,42.366222
"5241",7,112,234,-71.044624,42.353412,-71.058087,42.355402
"5338",7,113,66,-71.044624,42.353412,-71.070884,42.36069
"5437",7,114,976,-71.044624,42.353412,-71.060515,42.365942
"5536",7,115,17,-71.044624,42.353412,-71.048927,42.378338
"5627",7,116,9,-71.044624,42.353412,-71.069849,42.356052
"5717",7,117,16,-71.044624,42.353412,-71.052984,42.358508
"5798",7,118,1,-71.044624,42.353412,-71.056605,42.377022
"5856",7,119,1,-71.044624,42.353412,-71.07655,42.350413
"6308",7,126,8,-71.044624,42.353412,-71.13493,42.339335
"6411",7,127,8,-71.044624,42.353412,-71.128374,42.346563
"6514",7,128,8,-71.044624,42.353412,-71.08497,42.362457
"6621",7,129,1,-71.044624,42.353412,-71.118201,42.369832
"6722",7,130,2,-71.044624,42.353412,-71.114025,42.376369
"6818",7,131,4,-71.044624,42.353412,-71.113687,42.356954
"7021",7,133,1,-71.044624,42.353412,-71.125107,42.380287
"7195",7,135,10,-71.044624,42.353412,-71.104412,42.370803
"7298",7,136,1,-71.044624,42.353412,-71.086388,42.366095
"7396",7,137,2,-71.044624,42.353412,-71.119084,42.387995
"7503",7,138,1,-71.044624,42.353412,-71.113341,42.385582
"7607",7,139,7,-71.044624,42.353412,-71.123024,42.396969
"7969",7,143,2,-71.044624,42.353412,-71.10942,42.39082
"8124",7,145,1,-71.044624,42.353412,-71.120406,42.394002
"21",8,8,680,-71.137313,42.353334,-71.137313,42.353334
"27",8,9,782,-71.137313,42.353334,-71.116174,42.351313
"34",8,10,831,-71.137313,42.353334,-71.105884,42.350075
"42",8,11,435,-71.137313,42.353334,-71.1065,42.338629
"51",8,12,34,-71.137313,42.353334,-71.088496,42.335911
"61",8,13,12,-71.137313,42.353334,-71.07403,42.334057
"72",8,14,242,-71.137313,42.353334,-71.102797,42.337171
"84",8,15,355,-71.137313,42.353334,-71.13802,42.361667
"97",8,16,56,-71.137313,42.353334,-71.076163,42.347433
"111",8,17,251,-71.137313,42.353334,-71.119581,42.365074
"126",8,18,258,-71.137313,42.353334,-71.129791,42.36337
"142",8,19,100,-71.137313,42.353334,-71.105828,42.347527
"159",8,20,22,-71.137313,42.353334,-71.051601,42.35977
"177",8,21,87,-71.137313,42.353334,-71.082578,42.345959
"196",8,22,118,-71.137313,42.353334,-71.055547,42.352175
"216",8,23,98,-71.137313,42.353334,-71.059364,42.359677
"237",8,24,58,-71.137313,42.353334,-71.045461,42.351821
"259",8,25,49,-71.137313,42.353334,-71.076847,42.341332
"282",8,26,18,-71.137313,42.353334,-71.068922,42.341522
"306",8,27,45,-71.137313,42.353334,-71.094734,42.331567
"331",8,29,165,-71.137313,42.353334,-71.124565,42.363732
"357",8,30,148,-71.137313,42.353334,-71.105221,42.334073
"384",8,31,12,-71.137313,42.353334,-71.041747,42.348833
"412",8,32,263,-71.137313,42.353334,-71.102221,42.343912
"441",8,33,1038,-71.137313,42.353334,-71.096831,42.349046
"471",8,34,76,-71.137313,42.353334,-71.099855,42.346171
"502",8,35,37,-71.137313,42.353334,-71.05896,42.354594
"534",8,36,283,-71.137313,42.353334,-71.077303,42.349673
"567",8,37,267,-71.137313,42.353334,-71.146452,42.357247
"600",8,38,55,-71.137313,42.353334,-71.060868,42.366231
"635",8,39,51,-71.137313,42.353334,-71.074182,42.338623
"671",8,40,23,-71.137313,42.353334,-71.050877,42.363871
"708",8,41,1020,-71.137313,42.353334,-71.123831,42.352261
"746",8,42,333,-71.137313,42.353334,-71.070378,42.352096
"785",8,43,13,-71.137313,42.353334,-71.050699,42.357143
"825",8,44,44,-71.137313,42.353334,-71.056868,42.360583
"866",8,45,142,-71.137313,42.353334,-71.09788,42.344763
"908",8,46,150,-71.137313,42.353334,-71.085918,42.343864
"951",8,47,45,-71.137313,42.353334,-71.056067,42.362811
"995",8,48,52,-71.137313,42.353334,-71.055407,42.356755
"1040",8,49,153,-71.137313,42.353334,-71.066289,42.351146
"1086",8,50,109,-71.137313,42.353334,-71.073644,42.350989
"1133",8,51,8,-71.137313,42.353334,-71.0790969,42.3348756
"1181",8,52,303,-71.137313,42.353334,-71.085954,42.348717
"1230",8,53,355,-71.137313,42.353334,-71.089886,42.350851
"1280",8,54,111,-71.137313,42.353334,-71.063348,42.354979
"1331",8,55,404,-71.137313,42.353334,-71.088088,42.347265
"1383",8,56,39,-71.137313,42.353334,-71.0833545,42.3281898
"1436",8,57,78,-71.137313,42.353334,-71.081572,42.340799
"1490",8,58,180,-71.137313,42.353334,-71.07278,42.355596
"1545",8,59,17,-71.137313,42.353334,-71.059367,42.351356
"1601",8,60,78,-71.137313,42.353334,-71.07131,42.360877
"1658",8,61,62,-71.137313,42.353334,-71.082674,42.348323
"1716",8,62,183,-71.137313,42.353334,-71.109927,42.340299
"1775",8,63,6,-71.137313,42.353334,-71.057054,42.344023
"1834",8,64,53,-71.137313,42.353334,-71.0496,42.3511
"1895",8,65,13,-71.137313,42.353334,-71.0441,42.3475
"1956",8,66,111,-71.137313,42.353334,-71.13401,42.348607
"2019",8,67,174,-71.137313,42.353334,-71.093198,42.3581
"2083",8,68,169,-71.137313,42.353334,-71.1031,42.36507
"2148",8,69,241,-71.137313,42.353334,-71.123338,42.341598
"2213",8,70,323,-71.137313,42.353334,-71.121851,42.372244
"2278",8,71,16,-71.137313,42.353334,-71.107593,42.383405
"2338",8,72,27,-71.137313,42.353334,-71.084105,42.362613
"2407",8,73,183,-71.137313,42.353334,-71.120886,42.373231
"2476",8,74,282,-71.137313,42.353334,-71.118579,42.373268
"2547",8,75,96,-71.137313,42.353334,-71.10042,42.363562
"2619",8,76,119,-71.137313,42.353334,-71.105495,42.366426
"2691",8,77,7,-71.137313,42.353334,-71.096413,42.386428
"2753",8,78,30,-71.137313,42.353334,-71.095319,42.379637
"2827",8,79,35,-71.137313,42.353334,-71.106541,42.378551
"2898",8,80,213,-71.137313,42.353334,-71.090188,42.362429
"2975",8,81,28,-71.137313,42.353334,-71.062679,42.352409
"3052",8,82,7,-71.137313,42.353334,-71.120526,42.333689
"3118",8,83,2,-71.137313,42.353334,-71.065928,42.325941
"3192",8,84,13,-71.137313,42.353334,-71.076472,42.366981
"3334",8,86,106,-71.137313,42.353334,-71.116205,42.332799
"3414",8,87,52,-71.137313,42.353334,-71.114214,42.366621
"3487",8,88,46,-71.137313,42.353334,-71.101427,42.374035
"3566",8,89,60,-71.137313,42.353334,-71.119945,42.379011
"3646",8,90,35,-71.137313,42.353334,-71.07711,42.3707
"3727",8,91,22,-71.137313,42.353334,-71.09169,42.366277
"3865",8,93,1,-71.137313,42.353334,-71.051122,42.320494
"3939",8,94,4,-71.137313,42.353334,-71.064608,42.375603
"4023",8,95,35,-71.137313,42.353334,-71.094445,42.372969
"4109",8,96,17,-71.137313,42.353334,-71.111075,42.373379
"4195",8,97,4,-71.137313,42.353334,-71.117152,42.369182
"4254",8,98,7,-71.137313,42.353334,-71.060292,42.371848
"4345",8,99,61,-71.137313,42.353334,-71.057629,42.35892
"4430",8,100,10,-71.137313,42.353334,-71.084198,42.328654
"4499",8,101,6,-71.137313,42.353334,-71.100694,42.345733
"4571",8,102,63,-71.137313,42.353334,-71.073089,42.336437
"4656",8,103,133,-71.137313,42.353334,-71.082383,42.348762
"4745",8,104,4,-71.137313,42.353334,-71.057044,42.330716
"4884",8,106,1,-71.137313,42.353334,-71.045859,42.335693
"4947",8,107,2,-71.137313,42.353334,-71.03877,42.335741
"5067",8,110,194,-71.137313,42.353334,-71.145442,42.356975
"5149",8,111,11,-71.137313,42.353334,-71.059914,42.366222
"5242",8,112,30,-71.137313,42.353334,-71.058087,42.355402
"5339",8,113,60,-71.137313,42.353334,-71.070884,42.36069
"5438",8,114,24,-71.137313,42.353334,-71.060515,42.365942
"5537",8,115,3,-71.137313,42.353334,-71.048927,42.378338
"5628",8,116,4,-71.137313,42.353334,-71.069849,42.356052
"5857",8,119,6,-71.137313,42.353334,-71.07655,42.350413
"5934",8,120,3,-71.137313,42.353334,-71.115645,42.309467
"6052",8,122,6,-71.137313,42.353334,-71.110833,42.320998
"6309",8,126,92,-71.137313,42.353334,-71.13493,42.339335
"6412",8,127,93,-71.137313,42.353334,-71.128374,42.346563
"6515",8,128,23,-71.137313,42.353334,-71.08497,42.362457
"6622",8,129,82,-71.137313,42.353334,-71.118201,42.369832
"6723",8,130,14,-71.137313,42.353334,-71.114025,42.376369
"6819",8,131,68,-71.137313,42.353334,-71.113687,42.356954
"6928",8,132,15,-71.137313,42.353334,-71.116865,42.377945
"7022",8,133,50,-71.137313,42.353334,-71.125107,42.380287
"7117",8,134,3,-71.137313,42.353334,-71.130516,42.397828
"7196",8,135,10,-71.137313,42.353334,-71.104412,42.370803
"7299",8,136,8,-71.137313,42.353334,-71.086388,42.366095
"7397",8,137,26,-71.137313,42.353334,-71.119084,42.387995
"7504",8,138,9,-71.137313,42.353334,-71.113341,42.385582
"7608",8,139,43,-71.137313,42.353334,-71.123024,42.396969
"7713",8,140,24,-71.137313,42.353334,-71.112708,42.400146
"7806",8,141,19,-71.137313,42.353334,-71.116772,42.400877
"7898",8,142,1,-71.137313,42.353334,-71.123413,42.40449
"7970",8,143,2,-71.137313,42.353334,-71.10942,42.39082
"8047",8,144,3,-71.137313,42.353334,-71.126908,42.402763
"8125",8,145,1,-71.137313,42.353334,-71.120406,42.394002
"28",9,9,846,-71.116174,42.351313,-71.116174,42.351313
"35",9,10,4190,-71.116174,42.351313,-71.105884,42.350075
"43",9,11,417,-71.116174,42.351313,-71.1065,42.338629
"52",9,12,123,-71.116174,42.351313,-71.088496,42.335911
"62",9,13,118,-71.116174,42.351313,-71.07403,42.334057
"73",9,14,218,-71.116174,42.351313,-71.102797,42.337171
"85",9,15,191,-71.116174,42.351313,-71.13802,42.361667
"98",9,16,161,-71.116174,42.351313,-71.076163,42.347433
"112",9,17,166,-71.116174,42.351313,-71.119581,42.365074
"127",9,18,204,-71.116174,42.351313,-71.129791,42.36337
"143",9,19,988,-71.116174,42.351313,-71.105828,42.347527
"160",9,20,74,-71.116174,42.351313,-71.051601,42.35977
"178",9,21,294,-71.116174,42.351313,-71.082578,42.345959
