"","statn","path_id","cnt","lat","long"
"608",NA,"47_NA",1,NA,NA
"609",48,"48_101",1,-71.055407,42.356755
"610",101,"48_101",1,-71.100694,42.345733
"611",48,"48_108",1,-71.055407,42.356755
"612",108,"48_108",1,-71.06198,42.320561
"613",48,"48_110",1,-71.055407,42.356755
"614",110,"48_110",1,-71.145442,42.356975
"615",48,"48_124",1,-71.055407,42.356755
"616",124,"48_124",1,-71.107341,42.310579
"617",48,"48_125",1,-71.055407,42.356755
"618",125,"48_125",1,-71.100164,42.322913
"619",48,"48_141",1,-71.055407,42.356755
"620",141,"48_141",1,-71.116772,42.400877
"621",48,"48_NA",1,-71.055407,42.356755
"622",NA,"48_NA",1,NA,NA
"623",49,"49_82",1,-71.066289,42.351146
"624",82,"49_82",1,-71.120526,42.333689
"625",49,"49_108",1,-71.066289,42.351146
"626",108,"49_108",1,-71.06198,42.320561
"627",49,"49_110",1,-71.066289,42.351146
"628",110,"49_110",1,-71.145442,42.356975
"629",49,"49_118",1,-71.066289,42.351146
"630",118,"49_118",1,-71.056605,42.377022
"631",49,"49_134",1,-71.066289,42.351146
"632",134,"49_134",1,-71.130516,42.397828
"633",49,"49_145",1,-71.066289,42.351146
"634",145,"49_145",1,-71.120406,42.394002
"635",49,"49_NA",1,-71.066289,42.351146
"636",NA,"49_NA",1,NA,NA
"637",50,"50_82",1,-71.073644,42.350989
"638",82,"50_82",1,-71.120526,42.333689
"639",50,"50_92",1,-71.073644,42.350989
"640",92,"50_92",1,-71.035705,42.311819
"641",50,"50_93",1,-71.073644,42.350989
"642",93,"50_93",1,-71.051122,42.320494
"643",50,"50_105",1,-71.073644,42.350989
"644",105,"50_105",1,-71.075354,42.325333
"645",50,"50_125",1,-71.073644,42.350989
"646",125,"50_125",1,-71.100164,42.322913
"647",50,"50_134",1,-71.073644,42.350989
"648",134,"50_134",1,-71.130516,42.397828
"649",50,"50_138",1,-71.073644,42.350989
"650",138,"50_138",1,-71.113341,42.385582
"651",50,"50_141",1,-71.073644,42.350989
"652",141,"50_141",1,-71.116772,42.400877
"653",50,"50_142",1,-71.073644,42.350989
"654",142,"50_142",1,-71.123413,42.40449
"655",51,"51_7",1,-71.0790969,42.3348756
"656",7,"51_7",1,-71.044624,42.353412
"657",51,"51_62",1,-71.0790969,42.3348756
"658",62,"51_62",1,-71.109927,42.340299
"659",51,"51_66",1,-71.0790969,42.3348756
"660",66,"51_66",1,-71.13401,42.348607
"661",51,"51_70",1,-71.0790969,42.3348756
"662",70,"51_70",1,-71.121851,42.372244
"663",51,"51_72",1,-71.0790969,42.3348756
"664",72,"51_72",1,-71.084105,42.362613
"665",51,"51_73",1,-71.0790969,42.3348756
"666",73,"51_73",1,-71.120886,42.373231
"667",51,"51_89",1,-71.0790969,42.3348756
"668",89,"51_89",1,-71.119945,42.379011
"669",51,"51_90",1,-71.0790969,42.3348756
"670",90,"51_90",1,-71.07711,42.3707
"671",51,"51_108",1,-71.0790969,42.3348756
"672",108,"51_108",1,-71.06198,42.320561
"673",51,"51_110",1,-71.0790969,42.3348756
"674",110,"51_110",1,-71.145442,42.356975
"675",51,"51_111",1,-71.0790969,42.3348756
"676",111,"51_111",1,-71.059914,42.366222
"677",51,"51_126",1,-71.0790969,42.3348756
"678",126,"51_126",1,-71.13493,42.339335
"679",52,"52_85",1,-71.085954,42.348717
"680",85,"52_85",1,-71.057007,42.330825
"681",52,"52_107",1,-71.085954,42.348717
"682",107,"52_107",1,-71.03877,42.335741
"683",52,"52_108",1,-71.085954,42.348717
"684",108,"52_108",1,-71.06198,42.320561
"685",52,"52_143",1,-71.085954,42.348717
"686",143,"52_143",1,-71.10942,42.39082
"687",52,"52_NA",1,-71.085954,42.348717
"688",NA,"52_NA",1,NA,NA
"689",53,"53_117",1,-71.089886,42.350851
"690",117,"53_117",1,-71.052984,42.358508
"691",53,"53_123",1,-71.089886,42.350851
"692",123,"53_123",1,-71.098634,42.315692
"693",54,"54_144",1,-71.063348,42.354979
"694",144,"54_144",1,-71.126908,42.402763
"695",54,"54_NA",1,-71.063348,42.354979
"696",NA,"54_NA",1,NA,NA
"697",55,"55_85",1,-71.088088,42.347265
"698",85,"55_85",1,-71.057007,42.330825
"699",55,"55_117",1,-71.088088,42.347265
"700",117,"55_117",1,-71.052984,42.358508
"701",55,"55_121",1,-71.088088,42.347265
"702",121,"55_121",1,-71.114175,42.31309
"703",55,"55_145",1,-71.088088,42.347265
"704",145,"55_145",1,-71.120406,42.394002
"705",56,"56_31",1,-71.0833545,42.3281898
"706",31,"56_31",1,-71.041747,42.348833
"707",56,"56_76",1,-71.0833545,42.3281898
"708",76,"56_76",1,-71.105495,42.366426
"709",57,"57_37",1,-71.081572,42.340799
"710",37,"57_37",1,-71.146452,42.357247
"711",57,"57_77",1,-71.081572,42.340799
"712",77,"57_77",1,-71.096413,42.386428
"713",57,"57_82",1,-71.081572,42.340799
"714",82,"57_82",1,-71.120526,42.333689
"715",57,"57_115",1,-71.081572,42.340799
"716",115,"57_115",1,-71.048927,42.378338
"717",57,"57_121",1,-71.081572,42.340799
"718",121,"57_121",1,-71.114175,42.31309
"719",57,"57_141",1,-71.081572,42.340799
"720",141,"57_141",1,-71.116772,42.400877
"721",57,"57_142",1,-71.081572,42.340799
"722",142,"57_142",1,-71.123413,42.40449
"723",57,"57_NA",1,-71.081572,42.340799
"724",NA,"57_NA",1,NA,NA
"725",58,"58_85",1,-71.07278,42.355596
"726",85,"58_85",1,-71.057007,42.330825
"727",58,"58_106",1,-71.07278,42.355596
"728",106,"58_106",1,-71.045859,42.335693
"729",58,"58_118",1,-71.07278,42.355596
"730",118,"58_118",1,-71.056605,42.377022
"731",58,"58_124",1,-71.07278,42.355596
"732",124,"58_124",1,-71.107341,42.310579
"733",58,"58_141",1,-71.07278,42.355596
"734",141,"58_141",1,-71.116772,42.400877
"735",58,"58_142",1,-71.07278,42.355596
"736",142,"58_142",1,-71.123413,42.40449
"737",59,"59_29",1,-71.059367,42.351356
"738",29,"59_29",1,-71.124565,42.363732
"739",59,"59_37",1,-71.059367,42.351356
"740",37,"59_37",1,-71.146452,42.357247
"741",59,"59_66",1,-71.059367,42.351356
"742",66,"59_66",1,-71.13401,42.348607
"743",59,"59_79",1,-71.059367,42.351356
"744",79,"59_79",1,-71.106541,42.378551
"745",59,"59_85",1,-71.059367,42.351356
"746",85,"59_85",1,-71.057007,42.330825
"747",59,"59_110",1,-71.059367,42.351356
"748",110,"59_110",1,-71.145442,42.356975
"749",59,"59_119",1,-71.059367,42.351356
"750",119,"59_119",1,-71.07655,42.350413
"751",59,"59_122",1,-71.059367,42.351356
"752",122,"59_122",1,-71.110833,42.320998
"753",59,"59_125",1,-71.059367,42.351356
"754",125,"59_125",1,-71.100164,42.322913
"755",59,"59_127",1,-71.059367,42.351356
"756",127,"59_127",1,-71.128374,42.346563
"757",59,"59_133",1,-71.059367,42.351356
"758",133,"59_133",1,-71.125107,42.380287
"759",59,"59_138",1,-71.059367,42.351356
"760",138,"59_138",1,-71.113341,42.385582
"761",59,"59_144",1,-71.059367,42.351356
"762",144,"59_144",1,-71.126908,42.402763
"763",60,"60_82",1,-71.07131,42.360877
"764",82,"60_82",1,-71.120526,42.333689
"765",61,"61_71",1,-71.082674,42.348323
"766",71,"61_71",1,-71.107593,42.383405
"767",61,"61_77",1,-71.082674,42.348323
"768",77,"61_77",1,-71.096413,42.386428
"769",61,"61_83",1,-71.082674,42.348323
"770",83,"61_83",1,-71.065928,42.325941
"771",61,"61_93",1,-71.082674,42.348323
"772",93,"61_93",1,-71.051122,42.320494
"773",61,"61_96",1,-71.082674,42.348323
"774",96,"61_96",1,-71.111075,42.373379
"775",61,"61_98",1,-71.082674,42.348323
"776",98,"61_98",1,-71.060292,42.371848
"777",62,"62_65",1,-71.109927,42.340299
"778",65,"62_65",1,-71.0441,42.3475
"779",62,"62_83",1,-71.109927,42.340299
"780",83,"62_83",1,-71.065928,42.325941
"781",62,"62_124",1,-71.109927,42.340299
"782",124,"62_124",1,-71.107341,42.310579
"783",62,"62_134",1,-71.109927,42.340299
"784",134,"62_134",1,-71.130516,42.397828
"785",62,"62_143",1,-71.109927,42.340299
"786",143,"62_143",1,-71.10942,42.39082
"787",63,"63_11",1,-71.057054,42.344023
"788",11,"63_11",1,-71.1065,42.338629
"789",63,"63_29",1,-71.057054,42.344023
"790",29,"63_29",1,-71.124565,42.363732
"791",63,"63_96",1,-71.057054,42.344023
"792",96,"63_96",1,-71.111075,42.373379
"793",63,"63_105",1,-71.057054,42.344023
"794",105,"63_105",1,-71.075354,42.325333
"795",63,"63_108",1,-71.057054,42.344023
"796",108,"63_108",1,-71.06198,42.320561
"797",63,"63_116",1,-71.057054,42.344023
"798",116,"63_116",1,-71.069849,42.356052
"799",63,"63_117",1,-71.057054,42.344023
"800",117,"63_117",1,-71.052984,42.358508
"801",63,"63_119",1,-71.057054,42.344023
"802",119,"63_119",1,-71.07655,42.350413
"803",63,"63_122",1,-71.057054,42.344023
"804",122,"63_122",1,-71.110833,42.320998
"805",63,"63_125",1,-71.057054,42.344023
"806",125,"63_125",1,-71.100164,42.322913
"807",63,"63_127",1,-71.057054,42.344023
"808",127,"63_127",1,-71.128374,42.346563
"809",63,"63_131",1,-71.057054,42.344023
"810",131,"63_131",1,-71.113687,42.356954
"811",63,"63_138",1,-71.057054,42.344023
"812",138,"63_138",1,-71.113341,42.385582
"813",63,"63_142",1,-71.057054,42.344023
"814",142,"63_142",1,-71.123413,42.40449
"815",64,"64_37",1,-71.0496,42.3511
"816",37,"64_37",1,-71.146452,42.357247
"817",64,"64_56",1,-71.0496,42.3511
"818",56,"64_56",1,-71.0833545,42.3281898
"819",64,"64_62",1,-71.0496,42.3511
"820",62,"64_62",1,-71.109927,42.340299
"821",64,"64_87",1,-71.0496,42.3511
"822",87,"64_87",1,-71.114214,42.366621
"823",64,"64_89",1,-71.0496,42.3511
"824",89,"64_89",1,-71.119945,42.379011
"825",64,"64_95",1,-71.0496,42.3511
"826",95,"64_95",1,-71.094445,42.372969
"827",64,"64_120",1,-71.0496,42.3511
"828",120,"64_120",1,-71.115645,42.309467
"829",64,"64_121",1,-71.0496,42.3511
"830",121,"64_121",1,-71.114175,42.31309
"831",64,"64_134",1,-71.0496,42.3511
"832",134,"64_134",1,-71.130516,42.397828
"833",64,"64_140",1,-71.0496,42.3511
"834",140,"64_140",1,-71.112708,42.400146
"835",65,"65_17",1,-71.0441,42.3475
"836",17,"65_17",1,-71.119581,42.365074
"837",65,"65_18",1,-71.0441,42.3475
"838",18,"65_18",1,-71.129791,42.36337
"839",65,"65_37",1,-71.0441,42.3475
"840",37,"65_37",1,-71.146452,42.357247
"841",65,"65_68",1,-71.0441,42.3475
"842",68,"65_68",1,-71.1031,42.36507
"843",65,"65_70",1,-71.0441,42.3475
"844",70,"65_70",1,-71.121851,42.372244
"845",65,"65_77",1,-71.0441,42.3475
"846",77,"65_77",1,-71.096413,42.386428
"847",65,"65_78",1,-71.0441,42.3475
"848",78,"65_78",1,-71.095319,42.379637
"849",65,"65_79",1,-71.0441,42.3475
"850",79,"65_79",1,-71.106541,42.378551
"851",65,"65_120",1,-71.0441,42.3475
"852",120,"65_120",1,-71.115645,42.309467
"853",65,"65_124",1,-71.0441,42.3475
"854",124,"65_124",1,-71.107341,42.310579
"855",65,"65_125",1,-71.0441,42.3475
"856",125,"65_125",1,-71.100164,42.322913
"857",65,"65_133",1,-71.0441,42.3475
"858",133,"65_133",1,-71.125107,42.380287
"859",65,"65_136",1,-71.0441,42.3475
"860",136,"65_136",1,-71.086388,42.366095
"861",65,"65_139",1,-71.0441,42.3475
"862",139,"65_139",1,-71.123024,42.396969
"863",65,"65_140",1,-71.0441,42.3475
"864",140,"65_140",1,-71.112708,42.400146
"865",66,"66_43",1,-71.13401,42.348607
"866",43,"66_43",1,-71.050699,42.357143
"867",66,"66_56",1,-71.13401,42.348607
"868",56,"66_56",1,-71.0833545,42.3281898
"869",66,"66_63",1,-71.13401,42.348607
"870",63,"66_63",1,-71.057054,42.344023
"871",66,"66_65",1,-71.13401,42.348607
"872",65,"66_65",1,-71.0441,42.3475
"873",66,"66_94",1,-71.13401,42.348607
"874",94,"66_94",1,-71.064608,42.375603
"875",66,"66_104",1,-71.13401,42.348607
"876",104,"66_104",1,-71.057044,42.330716
"877",66,"66_105",1,-71.13401,42.348607
"878",105,"66_105",1,-71.075354,42.325333
"879",66,"66_119",1,-71.13401,42.348607
"880",119,"66_119",1,-71.07655,42.350413
"881",66,"66_135",1,-71.13401,42.348607
"882",135,"66_135",1,-71.104412,42.370803
"883",67,"67_142",1,-71.093198,42.3581
"884",142,"67_142",1,-71.123413,42.40449
"885",67,"67_145",1,-71.093198,42.3581
"886",145,"67_145",1,-71.120406,42.394002
"887",68,"68_56",1,-71.1031,42.36507
"888",56,"68_56",1,-71.0833545,42.3281898
"889",68,"68_82",1,-71.1031,42.36507
"890",82,"68_82",1,-71.120526,42.333689
"891",68,"68_85",1,-71.1031,42.36507
"892",85,"68_85",1,-71.057007,42.330825
"893",68,"68_104",1,-71.1031,42.36507
"894",104,"68_104",1,-71.057044,42.330716
"895",68,"68_108",1,-71.1031,42.36507
"896",108,"68_108",1,-71.06198,42.320561
"897",68,"68_117",1,-71.1031,42.36507
"898",117,"68_117",1,-71.052984,42.358508
"899",68,"68_119",1,-71.1031,42.36507
"900",119,"68_119",1,-71.07655,42.350413
"901",68,"68_120",1,-71.1031,42.36507
"902",120,"68_120",1,-71.115645,42.309467
"903",68,"68_125",1,-71.1031,42.36507
"904",125,"68_125",1,-71.100164,42.322913
"905",69,"69_104",1,-71.123338,42.341598
"906",104,"69_104",1,-71.057044,42.330716
"907",69,"69_118",1,-71.123338,42.341598
"908",118,"69_118",1,-71.056605,42.377022
"909",69,"69_125",1,-71.123338,42.341598
"910",125,"69_125",1,-71.100164,42.322913
"911",70,"70_13",1,-71.121851,42.372244
"912",13,"70_13",1,-71.07403,42.334057
"913",70,"70_63",1,-71.121851,42.372244
"914",63,"70_63",1,-71.057054,42.344023
"915",70,"70_82",1,-71.121851,42.372244
"916",82,"70_82",1,-71.120526,42.333689
"917",70,"70_83",1,-71.121851,42.372244
"918",83,"70_83",1,-71.065928,42.325941
"919",70,"70_115",1,-71.121851,42.372244
"920",115,"70_115",1,-71.048927,42.378338
"921",70,"70_117",1,-71.121851,42.372244
"922",117,"70_117",1,-71.052984,42.358508
"923",70,"70_118",1,-71.121851,42.372244
"924",118,"70_118",1,-71.056605,42.377022
"925",71,"71_14",1,-71.107593,42.383405
"926",14,"71_14",1,-71.102797,42.337171
"927",71,"71_27",1,-71.107593,42.383405
"928",27,"71_27",1,-71.094734,42.331567
"929",71,"71_31",1,-71.107593,42.383405
"930",31,"71_31",1,-71.041747,42.348833
"931",71,"71_50",1,-71.107593,42.383405
"932",50,"71_50",1,-71.073644,42.350989
"933",71,"71_61",1,-71.107593,42.383405
"934",61,"71_61",1,-71.082674,42.348323
"935",71,"71_62",1,-71.107593,42.383405
"936",62,"71_62",1,-71.109927,42.340299
"937",71,"71_64",1,-71.107593,42.383405
"938",64,"71_64",1,-71.0496,42.3511
"939",71,"71_85",1,-71.107593,42.383405
"940",85,"71_85",1,-71.057007,42.330825
"941",71,"71_86",1,-71.107593,42.383405
"942",86,"71_86",1,-71.116205,42.332799
"943",71,"71_110",1,-71.107593,42.383405
"944",110,"71_110",1,-71.145442,42.356975
"945",71,"71_118",1,-71.107593,42.383405
"946",118,"71_118",1,-71.056605,42.377022
"947",71,"71_126",1,-71.107593,42.383405
"948",126,"71_126",1,-71.13493,42.339335
"949",72,"72_93",1,-71.084105,42.362613
"950",93,"72_93",1,-71.051122,42.320494
"951",72,"72_104",1,-71.084105,42.362613
"952",104,"72_104",1,-71.057044,42.330716
"953",72,"72_117",1,-71.084105,42.362613
"954",117,"72_117",1,-71.052984,42.358508
"955",72,"72_124",1,-71.084105,42.362613
"956",124,"72_124",1,-71.107341,42.310579
"957",72,"72_145",1,-71.084105,42.362613
"958",145,"72_145",1,-71.120406,42.394002
"959",73,"73_93",1,-71.120886,42.373231
"960",93,"73_93",1,-71.051122,42.320494
"961",73,"73_107",1,-71.120886,42.373231
"962",107,"73_107",1,-71.03877,42.335741
"963",73,"73_115",1,-71.120886,42.373231
"964",115,"73_115",1,-71.048927,42.378338
"965",73,"73_120",1,-71.120886,42.373231
"966",120,"73_120",1,-71.115645,42.309467
"967",73,"73_123",1,-71.120886,42.373231
"968",123,"73_123",1,-71.098634,42.315692
"969",74,"74_56",1,-71.118579,42.373268
"970",56,"74_56",1,-71.0833545,42.3281898
"971",74,"74_63",1,-71.118579,42.373268
"972",63,"74_63",1,-71.057054,42.344023
"973",74,"74_85",1,-71.118579,42.373268
"974",85,"74_85",1,-71.057007,42.330825
"975",74,"74_105",1,-71.118579,42.373268
"976",105,"74_105",1,-71.075354,42.325333
"977",74,"74_106",1,-71.118579,42.373268
"978",106,"74_106",1,-71.045859,42.335693
"979",74,"74_125",1,-71.118579,42.373268
"980",125,"74_125",1,-71.100164,42.322913
"981",74,"74_NA",1,-71.118579,42.373268
"982",NA,"74_NA",1,NA,NA
"983",75,"75_93",1,-71.10042,42.363562
"984",93,"75_93",1,-71.051122,42.320494
"985",75,"75_101",1,-71.10042,42.363562
"986",101,"75_101",1,-71.100694,42.345733
"987",75,"75_104",1,-71.10042,42.363562
"988",104,"75_104",1,-71.057044,42.330716
"989",75,"75_108",1,-71.10042,42.363562
"990",108,"75_108",1,-71.06198,42.320561
"991",75,"75_118",1,-71.10042,42.363562
"992",118,"75_118",1,-71.056605,42.377022
"993",75,"75_122",1,-71.10042,42.363562
"994",122,"75_122",1,-71.110833,42.320998
"995",75,"75_125",1,-71.10042,42.363562
"996",125,"75_125",1,-71.100164,42.322913
"997",76,"76_65",1,-71.105495,42.366426
"998",65,"76_65",1,-71.0441,42.3475
"999",76,"76_82",1,-71.105495,42.366426
"1000",82,"76_82",1,-71.120526,42.333689
"1001",76,"76_116",1,-71.105495,42.366426
"1002",116,"76_116",1,-71.069849,42.356052
"1003",76,"76_119",1,-71.105495,42.366426
"1004",119,"76_119",1,-71.07655,42.350413
"1005",76,"76_121",1,-71.105495,42.366426
"1006",121,"76_121",1,-71.114175,42.31309
"1007",76,"76_125",1,-71.105495,42.366426
"1008",125,"76_125",1,-71.100164,42.322913
"1009",76,"76_142",1,-71.105495,42.366426
"1010",142,"76_142",1,-71.123413,42.40449
"1011",77,"77_10",1,-71.096413,42.386428
"1012",10,"77_10",1,-71.105884,42.350075
"1013",77,"77_13",1,-71.096413,42.386428
"1014",13,"77_13",1,-71.07403,42.334057
"1015",77,"77_18",1,-71.096413,42.386428
"1016",18,"77_18",1,-71.129791,42.36337
"1017",77,"77_24",1,-71.096413,42.386428
"1018",24,"77_24",1,-71.045461,42.351821
"1019",77,"77_25",1,-71.096413,42.386428
"1020",25,"77_25",1,-71.076847,42.341332
"1021",77,"77_27",1,-71.096413,42.386428
"1022",27,"77_27",1,-71.094734,42.331567
"1023",77,"77_29",1,-71.096413,42.386428
"1024",29,"77_29",1,-71.124565,42.363732
"1025",77,"77_31",1,-71.096413,42.386428
"1026",31,"77_31",1,-71.041747,42.348833
"1027",77,"77_34",1,-71.096413,42.386428
"1028",34,"77_34",1,-71.099855,42.346171
"1029",77,"77_57",1,-71.096413,42.386428
"1030",57,"77_57",1,-71.081572,42.340799
"1031",77,"77_58",1,-71.096413,42.386428
"1032",58,"77_58",1,-71.07278,42.355596
"1033",77,"77_64",1,-71.096413,42.386428
"1034",64,"77_64",1,-71.0496,42.3511
"1035",77,"77_65",1,-71.096413,42.386428
"1036",65,"77_65",1,-71.0441,42.3475
"1037",77,"77_66",1,-71.096413,42.386428
"1038",66,"77_66",1,-71.13401,42.348607
"1039",77,"77_115",1,-71.096413,42.386428
"1040",115,"77_115",1,-71.048927,42.378338
"1041",77,"77_127",1,-71.096413,42.386428
"1042",127,"77_127",1,-71.128374,42.346563
"1043",78,"78_7",1,-71.095319,42.379637
"1044",7,"78_7",1,-71.044624,42.353412
"1045",78,"78_37",1,-71.095319,42.379637
"1046",37,"78_37",1,-71.146452,42.357247
"1047",78,"78_51",1,-71.095319,42.379637
"1048",51,"78_51",1,-71.0790969,42.3348756
"1049",78,"78_63",1,-71.095319,42.379637
"1050",63,"78_63",1,-71.057054,42.344023
"1051",78,"78_83",1,-71.095319,42.379637
"1052",83,"78_83",1,-71.065928,42.325941
"1053",78,"78_117",1,-71.095319,42.379637
"1054",117,"78_117",1,-71.052984,42.358508
"1055",79,"79_38",1,-71.106541,42.378551
"1056",38,"79_38",1,-71.060868,42.366231
"1057",79,"79_44",1,-71.106541,42.378551
"1058",44,"79_44",1,-71.056868,42.360583
"1059",79,"79_83",1,-71.106541,42.378551
"1060",83,"79_83",1,-71.065928,42.325941
"1061",79,"79_86",1,-71.106541,42.378551
"1062",86,"79_86",1,-71.116205,42.332799
"1063",79,"79_100",1,-71.106541,42.378551
"1064",100,"79_100",1,-71.084198,42.328654
"1065",79,"79_119",1,-71.106541,42.378551
"1066",119,"79_119",1,-71.07655,42.350413
"1067",80,"80_35",1,-71.090188,42.362429
"1068",35,"80_35",1,-71.05896,42.354594
"1069",80,"80_63",1,-71.090188,42.362429
"1070",63,"80_63",1,-71.057054,42.344023
"1071",80,"80_93",1,-71.090188,42.362429
"1072",93,"80_93",1,-71.051122,42.320494
"1073",80,"80_107",1,-71.090188,42.362429
"1074",107,"80_107",1,-71.03877,42.335741
"1075",80,"80_122",1,-71.090188,42.362429
"1076",122,"80_122",1,-71.110833,42.320998
"1077",80,"80_123",1,-71.090188,42.362429
"1078",123,"80_123",1,-71.098634,42.315692
"1079",80,"80_145",1,-71.090188,42.362429
"1080",145,"80_145",1,-71.120406,42.394002
"1081",81,"81_82",1,-71.062679,42.352409
"1082",82,"81_82",1,-71.120526,42.333689
"1083",81,"81_101",1,-71.062679,42.352409
"1084",101,"81_101",1,-71.100694,42.345733
"1085",81,"81_118",1,-71.062679,42.352409
"1086",118,"81_118",1,-71.056605,42.377022
"1087",81,"81_132",1,-71.062679,42.352409
"1088",132,"81_132",1,-71.116865,42.377945
"1089",81,"81_133",1,-71.062679,42.352409
"1090",133,"81_133",1,-71.125107,42.380287
"1091",81,"81_138",1,-71.062679,42.352409
"1092",138,"81_138",1,-71.113341,42.385582
"1093",81,"81_140",1,-71.062679,42.352409
"1094",140,"81_140",1,-71.112708,42.400146
"1095",81,"81_143",1,-71.062679,42.352409
"1096",143,"81_143",1,-71.10942,42.39082
"1097",82,"82_18",1,-71.120526,42.333689
"1098",18,"82_18",1,-71.129791,42.36337
"1099",82,"82_21",1,-71.120526,42.333689
"1100",21,"82_21",1,-71.082578,42.345959
"1101",82,"82_39",1,-71.120526,42.333689
"1102",39,"82_39",1,-71.074182,42.338623
"1103",82,"82_44",1,-71.120526,42.333689
"1104",44,"82_44",1,-71.056868,42.360583
"1105",82,"82_47",1,-71.120526,42.333689
"1106",47,"82_47",1,-71.056067,42.362811
"1107",82,"82_54",1,-71.120526,42.333689
"1108",54,"82_54",1,-71.063348,42.354979
"1109",82,"82_60",1,-71.120526,42.333689
"1110",60,"82_60",1,-71.07131,42.360877
"1111",82,"82_68",1,-71.120526,42.333689
"1112",68,"82_68",1,-71.1031,42.36507
"1113",82,"82_72",1,-71.120526,42.333689
"1114",72,"82_72",1,-71.084105,42.362613
"1115",82,"82_76",1,-71.120526,42.333689
"1116",76,"82_76",1,-71.105495,42.366426
"1117",82,"82_79",1,-71.120526,42.333689
"1118",79,"82_79",1,-71.106541,42.378551
"1119",83,"83_8",1,-71.065928,42.325941
